Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4992,35554,9/24/2012,Not Specified,34,4581.54,0.05,Delivery Truck,-614.37,130.98,54.74,Darren Budd,Ontario,Ontario,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,9/26/2012
4994,35555,3/4/2011,Medium,15,71.61,0.1,Regular Air,-70.31,4.89,4.93,James Lanier,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,3/6/2011
4995,35555,3/4/2011,Medium,2,10.43,0.07,Regular Air,-4.72,4.98,0.8,James Lanier,Ontario,Ontario,Corporate,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,3/4/2011
5033,35877,5/25/2010,High,30,129.71,0.08,Regular Air,-100.61,4.28,5.68,Erin Creighton,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 199,Small Box,0.4,5/28/2010
5035,35878,8/13/2010,Medium,45,161.67,0.08,Regular Air,-7.71,3.6,2.2,Cari MacIntyre,Ontario,Ontario,Corporate,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Wrap Bag,0.39,8/15/2010
5117,36452,4/5/2009,High,26,564.98,0.1,Regular Air,-107.51,22.38,15.1,Eudokia Martin,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,4/6/2009
5136,36643,2/23/2009,Critical,17,240.87,0.01,Regular Air,-36.77,13.79,8.78,Ruben Ausman,Ontario,Ontario,Corporate,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,0.43,2/25/2009
5164,36741,12/19/2010,Critical,6,303.909,0.01,Regular Air,-254.36,55.99,5.0,Fred Hopkins,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,12/21/2010
5210,36999,12/12/2009,Medium,3,306.6205,0.08,Express Air,-479.08,115.99,5.99,Cari MacIntyre,Ontario,Ontario,Corporate,Technology,Telephones and Communication,2160,Small Box,0.57,12/13/2009
5319,37828,4/20/2011,Low,23,490.17,0.04,Regular Air,-57.09,20.97,4.0,Mike Caudle,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.77,4/25/2011
5336,37920,7/14/2010,Critical,48,414.42,0.04,Regular Air,-380.2,8.46,8.99,Andy Reiter,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Diskettes, 10/Box",Small Pack,0.79,7/16/2010
5358,38080,9/14/2009,Not Specified,26,125.01,0.08,Regular Air,-56.35,4.98,4.7,Jim Mitchum,Ontario,Ontario,Consumer,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,9/15/2009
5364,38145,9/12/2009,Not Specified,33,60.92,0.07,Regular Air,-17.2,1.88,1.49,Amy Cox,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,9/14/2009
5406,38437,5/8/2012,Critical,17,55.66,0.08,Regular Air,-21.4,3.28,2.31,Cynthia Arntzen,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 321,Wrap Bag,0.56,5/9/2012
5417,38503,5/5/2009,Low,10,503.2935,0.02,Regular Air,-222.82,55.99,5.0,Melanie Page,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,5/5/2009
5418,38503,5/5/2009,Low,32,796.03,0.05,Delivery Truck,-133.71,23.99,15.68,Melanie Page,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Jumbo Drum,0.62,5/9/2009
5423,38530,4/17/2011,Critical,13,642.66,0.05,Regular Air,-82.35,49.43,19.99,Dave Hallsten,Ontario,Ontario,Home Office,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",Small Box,0.57,4/17/2011
5455,38726,5/21/2009,Medium,44,92.86,0.04,Regular Air,-11.28,2.08,1.49,Eugene Hildebrand,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Economy Binders,Small Box,0.36,5/23/2009
5532,39172,6/25/2010,Low,26,175.42,0.0,Regular Air,-93.73,5.98,7.5,Nancy Lomonaco,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1920,Small Box,0.4,7/2/2010
5552,39330,7/17/2010,Critical,29,184.77,0.0,Express Air,-71.96,5.74,5.3,Andy Yotov,Ontario,Ontario,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme Kleencut® Forged Steel Scissors,Small Pack,0.55,7/18/2010
5568,39430,6/13/2009,Low,29,877.97,0.03,Regular Air,-144.2,30.98,6.5,Edward Becker,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,6/17/2009
5611,39749,6/27/2010,High,43,110.64,0.06,Regular Air,-62.6,2.6,2.4,Ed Ludwig,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,6/29/2010
5798,41122,2/21/2010,Not Specified,29,61.22,0.06,Express Air,-76.88,1.74,4.08,Darren Budd,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,2/23/2010
5810,41187,9/30/2010,Low,25,145.13,0.03,Regular Air,-42.45,5.78,4.96,Edward Nazzal,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1899,Small Box,0.36,10/4/2010
5815,41221,9/12/2009,Critical,4,345.57,0.06,Regular Air,-218.77,80.98,35.0,Eugene Hildebrand,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,9/13/2009
5819,41282,7/4/2009,Medium,39,916.05,0.08,Regular Air,-21.9,24.92,12.98,Eileen Kiefer,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,7/6/2009
5860,41604,2/10/2009,Medium,22,138.24,0.06,Regular Air,-48.22,6.37,5.19,Edward Becker,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,2/11/2009
5909,41891,5/22/2011,High,22,846.59,0.08,Regular Air,-1.95,40.89,18.98,Tamara Dahlen,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,5/23/2011
5925,42022,9/24/2009,Medium,45,338.85,0.04,Regular Air,-170.18,7.3,7.72,Eugene Hildebrand,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,9/25/2009
5926,42022,9/24/2009,Medium,11,43.25,0.06,Regular Air,-9.68,3.95,2.0,Eugene Hildebrand,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,9/25/2009
5928,42081,1/10/2011,Low,36,188.34,0.04,Regular Air,-110.16,5.18,5.74,Christine Phan,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,1/15/2011
5929,42081,1/10/2011,Low,3,32.49,0.08,Regular Air,-5.05,10.94,1.39,Christine Phan,Ontario,Ontario,Small Business,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Small Box,0.35,1/12/2011
5935,42086,7/22/2010,High,18,50.15,0.09,Regular Air,-2.39,2.78,0.97,Erin Smith,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Newell 339,Wrap Bag,0.59,7/23/2010
5955,42246,4/26/2012,Not Specified,5,25.31,0.05,Regular Air,-0.5,4.84,0.71,Ted Trevino,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,4/28/2012
5990,42465,12/21/2010,Medium,15,102.32,0.08,Regular Air,-32.7,6.48,5.74,Tamara Dahlen,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1994,Small Box,0.37,12/22/2010
6040,42820,2/16/2010,Low,27,141.56,0.1,Regular Air,-2.85,5.28,2.99,Ted Trevino,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,2/23/2010
6042,42848,10/6/2012,Not Specified,50,387.79,0.01,Regular Air,-56.51,7.64,5.83,David Philippe,Ontario,Ontario,Consumer,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,10/8/2012
6126,43367,3/9/2010,Critical,3,23.38,0.08,Regular Air,-12.19,6.48,5.14,Anemone Ratner,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 23,Small Box,0.37,3/12/2010
6128,43367,3/9/2010,Critical,18,1221.62,0.01,Regular Air,-468.64,64.65,35.0,Anemone Ratner,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,3/9/2010
6132,43399,7/30/2009,High,35,59.66,0.05,Regular Air,-33.34,1.68,1.57,Cari MacIntyre,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,7/31/2009
6133,43399,7/30/2009,High,2,377.016,0.1,Delivery Truck,-201.28,218.75,69.64,Cari MacIntyre,Ontario,Ontario,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,8/1/2009
6237,44197,1/20/2009,High,27,3970.33,0.02,Delivery Truck,-229.79,140.98,53.48,Cynthia Arntzen,Ontario,Ontario,Small Business,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,1/23/2009
6268,44386,4/9/2012,Medium,27,129.06,0.1,Regular Air,-75.13,4.91,4.97,Chris Selesnick,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Small Box,0.38,4/11/2012
6303,44612,3/13/2011,High,6,428.723,0.06,Regular Air,-147.72,85.99,1.25,Dean Braden,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,3/15/2011
6307,44614,6/14/2010,Low,18,55.35,0.0,Express Air,-56.63,2.22,5.0,George Bell,Ontario,Ontario,Corporate,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Small Box,0.55,6/18/2010
6308,44614,6/14/2010,Low,27,700.35,0.06,Regular Air,-123.01,26.31,5.89,George Bell,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,6/23/2010
6309,44615,5/9/2010,Medium,19,36.37,0.07,Regular Air,-10.26,1.88,1.49,Edward Becker,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,5/10/2010
6331,44864,6/17/2010,Low,25,187.55,0.1,Regular Air,-171.41,7.77,9.23,Lena Creighton,Ontario,Ontario,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,6/24/2010
6336,44900,2/9/2010,Medium,4,47.03,0.08,Regular Air,-12.03,11.19,5.03,Joni Sundaresam,Ontario,Ontario,Home Office,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Small Box,0.37,2/10/2010
6340,44960,5/3/2011,Low,16,112.91,0.04,Regular Air,-72.81,6.48,8.4,Tamara Chand,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,5/5/2011
6341,44960,5/3/2011,Low,22,180.92,0.1,Regular Air,-82.54,8.57,6.14,Tamara Chand,Ontario,Ontario,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Office Executive Series Stainless Steel Trimmers,Small Pack,0.59,5/3/2011
6342,44960,5/3/2011,Low,17,31.68,0.04,Regular Air,-23.69,1.7,1.99,Tamara Chand,Ontario,Ontario,Consumer,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,5/7/2011
6347,44992,12/24/2012,Critical,32,7110.24,0.06,Delivery Truck,-536.17,218.75,69.64,Anthony Witt,Ontario,Ontario,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.72,12/26/2012
6359,45125,5/28/2012,Critical,6,975.5,0.09,Delivery Truck,-252.01,160.98,35.02,Erin Smith,Ontario,Ontario,Home Office,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,0.72,5/29/2012
6401,45414,2/11/2009,Critical,17,1002.73,0.08,Regular Air,-563.86,60.98,49.0,George Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,2/12/2009
6461,45991,2/14/2011,Low,1,131.27,0.1,Delivery Truck,-68.16,100.98,35.84,George Ashbrook,Ontario,Ontario,Consumer,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2/16/2011
6538,46528,12/6/2009,Medium,43,2980.15,0.05,Express Air,-865.98,70.71,37.58,Edward Nazzal,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,12/8/2009
6558,46626,6/27/2012,Low,8,825.96,0.01,Delivery Truck,-276.95,95.98,58.2,Magdelene Morse,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.58,7/1/2012
6582,46855,3/5/2010,High,32,53.34,0.04,Regular Air,-4.68,1.68,0.7,Darren Budd,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Wrap Bag,0.68,3/6/2010
6612,47041,4/1/2012,Not Specified,35,154.0,0.08,Regular Air,-7.08,4.63,1.93,Cynthia Arntzen,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set",Wrap Bag,0.52,4/3/2012
6650,47301,7/17/2011,Low,6,460.71,0.02,Regular Air,-231.95,70.98,35.0,Eileen Kiefer,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Sensible Storage WireTech Storage Systems,Large Box,0.8,7/22/2011
6701,47714,3/10/2011,Medium,29,2946.05,0.06,Delivery Truck,-690.21,105.49,41.64,Philip Brown,Ontario,Ontario,Corporate,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,0.75,3/11/2011
6742,48003,1/26/2012,Medium,30,183.33,0.05,Regular Air,-106.54,5.98,4.38,Darren Budd,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Pack,0.75,1/28/2012
6743,48003,1/26/2012,Medium,12,88.06,0.04,Regular Air,-69.05,6.48,9.68,Darren Budd,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,1/28/2012
6831,48642,2/1/2010,High,4,37.73,0.06,Regular Air,-13.72,8.67,3.5,Matt Collister,Ontario,Ontario,Home Office,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,2/3/2010
6832,48642,2/1/2010,High,5,519.69,0.02,Express Air,-122.09,100.98,7.18,Matt Collister,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,0.4,2/2/2010
6842,48710,11/25/2009,Medium,4,29.24,0.01,Regular Air,-1.73,6.98,1.6,Cynthia Arntzen,Ontario,Ontario,Home Office,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",Wrap Bag,0.38,11/26/2009
6888,49094,9/3/2012,Critical,31,846.85,0.03,Regular Air,-25.98,27.48,4.0,Brian Stugart,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,9/5/2012
6891,49125,3/29/2009,Not Specified,29,177.41,0.05,Express Air,-116.05,5.78,7.64,Edward Becker,Ontario,Ontario,Corporate,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),Small Box,0.36,3/31/2009
6898,49216,3/19/2009,High,28,96.71,0.01,Regular Air,-72.44,3.28,3.97,Noah Childs,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,3/19/2009
6953,49730,1/4/2009,High,3,1039.56,0.06,Delivery Truck,-394.69,350.98,30.0,Dave Hallsten,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Jumbo Drum,0.61,1/5/2009
6985,49924,5/25/2011,Critical,48,204.15,0.07,Regular Air,-155.53,4.24,5.41,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,5/27/2011
6986,49924,5/25/2011,Critical,13,33.11,0.08,Regular Air,-35.96,2.23,4.57,Edward Nazzal,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Eldon Pizzaz Desk Accessories,Small Pack,0.41,5/27/2011
7088,50566,9/7/2011,Not Specified,48,389.28,0.1,Regular Air,-37.43,8.67,3.5,Dan Lawera,Ontario,Ontario,Corporate,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,9/9/2011
7131,50854,12/17/2011,Critical,27,137.5,0.07,Regular Air,-64.24,4.98,4.95,Dan Lawera,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,12/17/2011
7205,51395,6/9/2010,Low,10,51.65,0.1,Regular Air,-32.13,4.98,5.49,Lena Creighton,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1952,Small Box,0.38,6/13/2010
7262,51813,12/21/2012,Not Specified,13,1390.17,0.07,Regular Air,-469.84,110.98,35.0,Lena Creighton,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Carina Mini System Audio Rack, Model AR050B",Large Box,0.82,12/23/2012
7308,52102,9/12/2010,Medium,8,104.27,0.03,Regular Air,-23.61,11.97,5.81,Philip Brown,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,9/12/2010
7315,52162,11/1/2011,Not Specified,39,261.16,0.07,Regular Air,-220.3,6.48,9.68,Darren Budd,Ontario,Ontario,Home Office,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56,11/1/2011
7355,52391,12/12/2009,High,39,857.84,0.02,Regular Air,-309.43,20.89,11.52,Alan Hwang,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Iris® 3-Drawer Stacking Bin, Black",Small Box,0.83,12/14/2009
7384,52642,6/14/2011,Low,9,742.84,0.01,Delivery Truck,-320.7,70.98,59.81,Magdelene Morse,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Situations Contoured Folding Chairs, 4/Set",Jumbo Drum,0.6,6/18/2011
7385,52642,6/14/2011,Low,14,2070.68,0.03,Regular Air,-281.67,152.48,4.0,Magdelene Morse,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,6/21/2011
7387,52645,3/7/2012,Low,11,64.34,0.09,Regular Air,-8.37,5.85,2.27,Alan Hwang,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,3/12/2012
7399,52711,9/23/2011,Not Specified,37,201.14,0.08,Regular Air,-51.25,5.81,3.37,Aimee Bixby,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,9/23/2011
7413,52896,10/22/2010,High,6,1718.43,0.0,Delivery Truck,-192.49,259.71,66.67,Lena Creighton,Ontario,Ontario,Home Office,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.65,10/23/2010
7434,52999,4/25/2012,Not Specified,7,44.63,0.1,Regular Air,-21.19,5.78,5.67,Eugene Hildebrand,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1978,Small Box,0.36,4/25/2012
7468,53312,7/4/2009,Medium,30,105.45,0.06,Regular Air,-173.36,3.34,7.49,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",Wrap Bag,0.54,7/5/2009
7578,54183,4/15/2012,Critical,9,113.89,0.02,Regular Air,-52.25,11.66,8.99,Mike Caudle,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,0.59,4/16/2012
7583,54245,3/24/2011,Medium,5,83.3,0.09,Regular Air,-114.91,20.99,2.5,Cari MacIntyre,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,3/25/2011
7639,54694,9/19/2009,Critical,43,112.63,0.08,Regular Air,-201.6,2.66,6.35,Jonathan Howell,Ontario,Ontario,Consumer,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,Small Box,0.36,9/19/2009
7659,54914,8/28/2011,Critical,32,197.93,0.06,Regular Air,-57.64,5.98,5.46,Duane Huffman,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1983,Small Box,0.36,8/29/2011
7660,54914,8/28/2011,Critical,7,90.58,0.06,Regular Air,-27.83,12.44,6.27,Duane Huffman,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.57,8/30/2011
7712,55270,1/22/2010,Medium,1,35.14,0.02,Regular Air,-12.75,29.17,6.27,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Binding Machine Supplies,Small Box,0.37,1/23/2010
7788,55716,10/22/2012,High,9,14665.55,0.07,Regular Air,-767.51,1637.53,24.49,Philip Brown,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",High Speed Automatic Electric Letter Opener,Medium Box,0.81,10/23/2012
7810,55874,2/16/2009,Medium,28,208.83,0.0,Regular Air,-60.15,7.1,6.05,Erica Smith,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2/17/2009
7811,55874,2/16/2009,Medium,41,228.3,0.01,Express Air,-111.72,4.98,4.62,Erica Smith,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2/18/2009
7834,56002,7/4/2009,Low,14,3857.56,0.07,Regular Air,-377.81,290.98,69.0,Dave Hallsten,Ontario,Ontario,Corporate,Furniture,Tables,Hon 5100 Series Wood Tables,Large Box,0.67,7/6/2009
7840,56039,11/25/2011,Low,23,156.66,0.07,Regular Air,-33.15,6.68,5.2,Erica Smith,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1977,Small Box,0.37,11/30/2011
7937,56710,5/11/2010,Not Specified,16,833.9265,0.08,Regular Air,-39.22,65.99,3.99,Jim Mitchum,Ontario,Ontario,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,5/12/2010
7938,56710,5/11/2010,Not Specified,6,182.64,0.08,Regular Air,-99.24,30.98,6.5,Jim Mitchum,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Belkin ErgoBoard Keyboard,Small Box,0.64,5/13/2010
8012,57253,1/5/2009,Critical,29,653.54,0.06,Delivery Truck,-1358.9,20.98,53.03,Darren Budd,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,1/7/2009
